Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2022-03-04 13:32:40.709985,0.2333,,Run_log_BB2,Left,Right
2022-03-04 13:32:40.716226,81018,1435,exit_drink,Left,Right
2022-03-04 13:32:51.415319,*,,BB3,Left,Right
2022-03-04 13:32:53.017841,,1597,drink,Left,Right
2022-03-04 13:33:10.550759,0.0,,Run_log_BB2,Left,Right
2022-03-04 13:33:10.556517,50034,1597,exit_drink,Left,Right
2022-03-04 13:33:17.155940,-,,END,Left,Right
2022-03-04 13:33:17.386903,120,0.1,room door opened,Left,Right
2022-03-04 13:33:19.678744,120,0.1,room door closed,Left,Right
2022-03-04 13:33:19.823937,120,0.1,room door closed,Left,Right
2022-03-04 13:33:58.723141,120,0.1,room door closed,Left,Right
2022-03-04 13:33:59.710410,120,0.1,room door opened,Left,Right
2022-03-04 13:34:00.325026,120,0.1,room door opened,Left,Right
2022-03-04 13:34:00.526271,120,0.1,room door opened,Left,Right
2022-03-04 13:34:00.582464,120,0.1,room door opened,Left,Right
2022-03-04 13:34:04.434109,120,0.1,room door closed,Left,Right
2022-03-04 13:34:04.826202,120,0.1,room door closed,Left,Right
2022-03-04 13:35:27.979814,120,0.1,room door closed,Left,Right
2022-03-04 13:35:28.375236,120,0.1,room door closed,Left,Right
2022-03-04 13:35:31.722416,120,0.1,room door closed,Left,Right
2022-03-04 13:35:31.793161,120,0.1,room door closed,Left,Right
2022-03-04 13:35:31.855625,120,0.1,room door closed,Left,Right
2022-03-04 13:35:33.906490,120,0.1,room door closed,Left,Right
2022-03-04 13:35:34.225713,120,0.1,room door closed,Left,Right
2022-03-04 13:35:49.078097,120,0.1,room door closed,Left,Right
2022-03-04 13:35:49.145064,120,0.1,room door closed,Left,Right
2022-03-04 13:36:37.824819,120,0.1,room door closed,Left,Right
2022-03-04 13:36:37.906392,120,0.1,room door closed,Left,Right
2022-03-04 13:36:38.203667,120,0.1,room door closed,Left,Right
2022-03-04 13:36:39.125403,120,0.1,room door closed,Left,Right
2022-03-04 13:36:43.057396,120,0.1,room door closed,Left,Right
2022-03-04 13:36:43.451077,120,0.1,room door closed,Left,Right
2022-03-04 13:36:45.661722,120,0.1,room door closed,Left,Right
2022-03-04 13:38:20.159979,120,0.1,room door closed,Left,Right
2022-03-04 13:38:20.538169,120,0.1,room door closed,Left,Right
2022-03-04 13:38:27.806094,120,0.1,room door closed,Left,Right
2022-03-04 13:38:28.176004,120,0.1,room door closed,Left,Right
2022-03-04 13:38:32.198524,120,0.1,room door closed,Left,Right
2022-03-04 13:38:43.353606,120,0.1,room door closed,Left,Right
2022-03-04 13:38:43.697121,120,0.1,room door closed,Left,Right
2022-03-04 13:38:46.612120,120,0.1,room door opened,Left,Right
2022-03-04 13:38:46.950659,120,0.1,room door closed,Left,Right
2022-03-04 13:38:47.958173,120,0.1,room door closed,Left,Right
2022-03-04 13:38:48.317374,120,0.1,room door closed,Left,Right
2022-03-04 13:38:48.661054,120,0.1,room door closed,Left,Right
2022-03-04 13:40:15.014582,120,0.1,room door closed,Left,Right
2022-03-04 13:40:15.128429,120,0.1,room door opened,Left,Right
2022-03-04 13:40:15.589397,120,0.1,room door closed,Left,Right
2022-03-04 13:40:15.677310,120,0.1,room door opened,Left,Right
2022-03-04 13:40:15.773489,120,0.1,room door closed,Left,Right
2022-03-04 13:40:16.482891,120,0.1,room door closed,Left,Right
2022-03-04 13:40:16.550825,120,0.1,room door closed,Left,Right
2022-03-04 13:40:16.668854,120,0.1,room door closed,Left,Right
2022-03-04 13:40:16.815236,120,0.1,room door closed,Left,Right
2022-03-04 13:40:16.886158,120,0.1,room door closed,Left,Right
2022-03-04 13:40:16.995778,120,0.1,room door closed,Left,Right
2022-03-04 13:40:25.571277,120,0.1,room door closed,Left,Right
2022-03-04 13:40:25.651158,120,0.1,room door closed,Left,Right
2022-03-04 13:40:30.065755,+,,START,Left,Right
2022-03-04 13:40:30.415936,120,0.1,room door closed,Left,Right
2022-03-04 13:40:30.695974,120,0.1,room door closed,Left,Right
2022-03-04 13:40:35.583877,*,,BB4,Left,Right
2022-03-04 13:40:39.080449,,3.487,Food_retrieval,Left,Right
2022-03-04 13:41:09.065605,0.0,,Food_log_BB2,Left,Right
2022-03-04 13:41:16.822306,*,,BB3,Left,Right
2022-03-04 13:41:19.040880,,2213,drink,Left,Right
2022-03-04 13:41:42.353811,0.1778,,Run_log_BB2,Left,Right
2022-03-04 13:41:42.359479,7878,2213,exit_drink,Left,Right
2022-03-04 13:41:45.890987,*,,BB4,Left,Right
2022-03-04 13:41:47.619664,,1.72,Food_retrieval,Left,Right
2022-03-04 13:42:47.495912,0.0,,Food_log_BB2,Left,Right
2022-03-04 13:42:56.227623,*,,BB3,Left,Right
2022-03-04 13:42:57.676622,,1444,drink,Left,Right
2022-03-04 13:43:30.015980,0.3778,,Run_log_BB2,Left,Right
2022-03-04 13:43:30.021440,22593,1444,exit_drink,Left,Right
2022-03-04 13:43:36.912443,-,,END,Left,Right
2022-03-04 13:43:37.196733,120,0.1,room door closed,Left,Right
2022-03-04 13:43:37.252616,120,0.1,room door closed,Left,Right
2022-03-04 13:43:37.318706,120,0.1,room door closed,Left,Right
2022-03-04 13:43:37.454776,120,0.1,room door closed,Left,Right
2022-03-04 13:43:37.747790,120,0.1,room door closed,Left,Right
2022-03-04 13:43:37.808586,120,0.1,room door closed,Left,Right
2022-03-04 13:43:37.959706,120,0.1,room door closed,Left,Right
2022-03-04 13:43:38.553567,120,0.1,room door closed,Left,Right
2022-03-04 13:43:38.606040,120,0.1,room door closed,Left,Right
2022-03-04 13:43:39.134503,120,0.1,room door closed,Left,Right
2022-03-04 13:43:39.329942,120,0.1,room door opened,Left,Right
2022-03-04 13:43:39.392647,120,0.1,room door closed,Left,Right
2022-03-04 13:43:54.698333,120,0.1,room door closed,Left,Right
2022-03-04 13:46:45.512934,+,,START,Left,Right
2022-03-04 13:46:49.024023,*,,BB2,Left,Right
2022-03-04 13:46:58.785918,*,,BB3,Left,Right
2022-03-04 13:47:00.813410,,2022,drink,Left,Right
2022-03-04 13:47:14.408748,0.0,,Run_log_BB2,Left,Right
2022-03-04 13:47:14.414315,33183,2022,exit_drink,Left,Right
2022-03-04 13:47:25.069746,*,,BB4,Left,Right
2022-03-04 13:47:27.632031,,2.5558,Food_retrieval,Left,Right
2022-03-04 13:47:45.932426,0.0,,Food_log_BB2,Left,Right
2022-03-04 13:47:50.029875,-,,END,Left,Right
2022-03-04 13:47:50.281782,120,0.1,room door closed,Left,Right
2022-03-04 13:50:08.203518,120,0.1,room door closed,Left,Right
2022-03-04 13:50:16.450734,120,0.1,room door closed,Left,Right
2022-03-04 13:50:22.033036,+,,START,Left,Right
2022-03-04 13:50:22.338189,120,0.1,room door closed,Left,Right
2022-03-04 13:50:22.658977,120,0.1,room door closed,Left,Right
2022-03-04 13:50:32.211139,*,,BB3,Left,Right
2022-03-04 13:50:33.523243,,1307,drink,Left,Right
2022-03-04 13:50:42.343468,0.0,,Run_log_BB2,Left,Right
2022-03-04 13:50:42.349780,21093,1307,exit_drink,Left,Right
2022-03-04 13:50:47.363982,*,,BB4,Left,Right
2022-03-04 13:50:49.488730,,2.1192,Food_retrieval,Left,Right
2022-03-04 13:51:42.719577,0.0,,Food_log_BB2,Left,Right
2022-03-04 13:51:46.488440,*,,BB3,Left,Right
2022-03-04 13:51:46.680308,120,0.1,room door closed,Left,Right
2022-03-04 13:51:49.327231,,2833,drink,Left,Right
2022-03-04 13:52:10.136717,120,0.1,room door closed,Left,Right
2022-03-04 13:52:13.231285,120,0.1,room door closed,Left,Right
2022-03-04 13:52:13.587533,120,0.1,room door closed,Left,Right
2022-03-04 13:54:25.564577,0.0444,,Run_log_BB2,Left,Right
2022-03-04 13:54:25.570754,41363,2833,exit_drink,Left,Right
2022-03-04 13:54:59.401695,-,,END,Left,Right
2022-03-04 13:54:59.650293,120,0.1,room door closed,Left,Right
2022-03-04 13:56:07.527143,120,0.1,room door closed,Left,Right
2022-03-04 13:57:14.067854,120,0.1,room door closed,Left,Right
2022-03-04 13:57:15.834634,120,0.1,room door closed,Left,Right
2022-03-04 13:57:15.951621,120,0.1,room door closed,Left,Right
2022-03-04 13:57:16.125787,120,0.1,room door closed,Left,Right
2022-03-04 13:57:16.251823,120,0.1,room door closed,Left,Right
2022-03-04 13:57:18.755915,120,0.1,room door closed,Left,Right
2022-03-04 13:58:06.657927,120,0.1,room door closed,Left,Right
2022-03-04 13:58:06.721656,120,0.1,room door closed,Left,Right
2022-03-04 13:58:06.784382,120,0.1,room door closed,Left,Right
2022-03-04 13:58:48.365772,120,0.1,room door closed,Left,Right
2022-03-04 13:58:48.677431,120,0.1,room door closed,Left,Right
2022-03-04 13:58:49.342846,120,0.1,room door closed,Left,Right
2022-03-04 14:00:27.013865,120,0.1,room door opened,Left,Right
2022-03-04 14:00:29.272925,120,0.1,room door closed,Left,Right
2022-03-04 14:00:29.339867,120,0.1,room door closed,Left,Right
2022-03-04 14:00:42.078818,+,,START,Left,Right
2022-03-04 14:00:46.619664,*,,BB2,Left,Right
2022-03-04 14:00:48.102246,*,,BB4,Left,Right
2022-03-04 14:00:50.793702,,2.6827,Food_retrieval,Left,Right
2022-03-04 14:01:32.117096,0.0,,Food_log_BB2,Left,Right
2022-03-04 14:01:36.791164,*,,BB3,Left,Right
2022-03-04 14:01:39.572753,,2777,drink,Left,Right
2022-03-04 14:02:25.200535,1.1111,,Run_log_BB2,Left,Right
2022-03-04 14:02:25.206137,97617,2777,exit_drink,Left,Right
2022-03-04 14:02:32.737936,*,,BB4,Left,Right
2022-03-04 14:02:34.935328,,2.1913,Food_retrieval,Left,Right
2022-03-04 14:03:04.978360,0.0,,Food_log_BB2,Left,Right
2022-03-04 14:03:08.199094,*,,BB3,Left,Right
2022-03-04 14:03:09.719019,,1515,drink,Left,Right
2022-03-04 14:03:21.582114,0.0,,Run_log_BB2,Left,Right
2022-03-04 14:03:21.588251,110390,1515,exit_drink,Left,Right
2022-03-04 14:03:25.349178,-,,END,Left,Right
2022-03-04 14:05:57.614068,120,0.1,room door closed,Left,Right
2022-03-04 14:06:03.532324,120,0.1,room door closed,Left,Right
2022-03-04 14:06:03.884423,120,0.1,room door closed,Left,Right
2022-03-04 14:21:30.820895,120,0.1,room door closed,Left,Right
2022-03-04 14:21:31.148163,120,0.1,room door closed,Left,Right
2022-03-04 14:22:35.674154,120,0.1,room door closed,Left,Right
2022-03-04 14:38:59.207319,+,,START,Left,Right
2022-03-04 14:39:01.906797,*,,BB2,Left,Right
2022-03-04 14:39:03.657509,*,,BB3,Left,Right
2022-03-04 14:39:08.947576,,5285,drink,Left,Right
2022-03-04 14:39:16.129891,0.0,,Run_log_BB2,Left,Right
2022-03-04 14:39:16.135753,50419,5285,exit_drink,Left,Right
2022-03-04 14:39:23.108724,*,,BB4,Left,Right
2022-03-04 14:39:26.143127,,3.0256,Food_retrieval,Left,Right
2022-03-04 14:39:38.031350,0.0,,Food_log_BB2,Left,Right
2022-03-04 14:39:41.305652,*,,BB4,Left,Right
2022-03-04 14:39:45.431396,0.0,,Food_log_BB2,Left,Right
2022-03-04 14:39:51.370373,*,,BB3,Left,Right
2022-03-04 14:39:53.573161,0.0,,Run_log_BB2,Left,Right
2022-03-04 14:39:53.579182,0,0,exit_drink,Left,Right
2022-03-04 14:40:01.216743,-,,END,Left,Right
2022-03-04 14:47:15.937862,+,,START,Left,Right
2022-03-04 14:47:19.284685,*,,BB2,Left,Right
2022-03-04 14:47:21.137068,*,,BB3,Left,Right
2022-03-04 14:47:23.652995,,2511,drink,Left,Right
2022-03-04 14:47:44.764386,0.2778,,Run_log_BB2,Left,Right
2022-03-04 14:47:44.770116,22842,2511,exit_drink,Left,Right
2022-03-04 14:47:47.260021,*,,BB4,Left,Right
2022-03-04 14:47:49.296719,,2.0275,Food_retrieval,Left,Right
2022-03-04 14:48:10.654534,0.0,,Food_log_BB2,Left,Right
2022-03-04 14:49:00.561924,*,,BB3,Left,Right
2022-03-04 14:49:01.952847,,1385,drink,Left,Right
2022-03-04 14:49:17.536038,0.0,,Run_log_BB2,Left,Right
2022-03-04 14:49:17.541795,28003,1385,exit_drink,Left,Right
2022-03-04 14:49:20.713204,*,,BB4,Left,Right
2022-03-04 14:49:22.845472,,2.123,Food_retrieval,Left,Right
2022-03-04 14:49:40.183216,0.0,,Food_log_BB2,Left,Right
2022-03-04 14:49:59.412123,*,,BB3,Left,Right
2022-03-04 14:50:01.193405,,1775,drink,Left,Right
2022-03-04 14:50:08.284885,0.0,,Run_log_BB2,Left,Right
2022-03-04 14:50:08.290543,58872,1775,exit_drink,Left,Right
2022-03-04 14:50:12.182871,-,,END,Left,Right
2022-03-04 15:01:36.387372,+,,START,Left,Right
2022-03-04 15:01:39.507400,*,,BB2,Left,Right
2022-03-04 15:01:41.629875,*,,BB3,Left,Right
2022-03-04 15:01:44.652019,,3017,drink,Left,Right
2022-03-04 15:02:09.770714,0.0444,,Run_log_BB2,Left,Right
2022-03-04 15:02:09.776277,29889,3017,exit_drink,Left,Right
2022-03-04 15:02:12.280756,*,,BB4,Left,Right
2022-03-04 15:02:23.175456,,10.8847,Food_retrieval,Left,Right
2022-03-04 15:02:54.144426,0.0,,Food_log_BB2,Left,Right
2022-03-04 15:03:01.768293,-,,END,Left,Right
2022-03-04 15:03:13.784292,120,0.1,room door closed,Left,Right
2022-03-04 15:03:14.115453,120,0.1,room door closed,Left,Right
2022-03-04 15:04:39.623345,120,0.1,room door closed,Left,Right
2022-03-04 15:04:41.056584,120,0.1,room door closed,Left,Right
2022-03-04 15:05:02.089194,120,0.1,room door closed,Left,Right
2022-03-04 15:05:02.245815,120,0.1,room door closed,Left,Right
2022-03-04 15:05:06.992979,120,0.1,room door closed,Left,Right
2022-03-04 15:05:07.276677,120,0.1,room door closed,Left,Right
2022-03-04 15:07:25.709033,120,0.1,room door closed,Left,Right
2022-03-04 15:07:57.272482,120,0.1,room door opened,Left,Right
2022-03-04 15:07:57.329746,120,0.1,room door closed,Left,Right
2022-03-04 15:08:03.219293,120,0.1,room door closed,Left,Right
2022-03-04 15:13:20.015317,120,0.1,room door opened,Left,Right
2022-03-04 15:13:20.067954,120,0.1,room door closed,Left,Right
2022-03-04 15:13:25.798084,120,0.1,room door closed,Left,Right
2022-03-04 15:13:42.468592,120,0.1,room door closed,Left,Right
2022-03-04 15:13:42.760306,120,0.1,room door opened,Left,Right
2022-03-04 15:13:47.567064,120,0.1,room door closed,Left,Right
2022-03-04 15:13:50.006765,120,0.1,room door closed,Left,Right
2022-03-04 15:13:50.311182,120,0.1,room door closed,Left,Right
2022-03-04 15:14:36.794376,120,0.1,room door closed,Left,Right
2022-03-04 15:14:38.914370,120,0.1,room door closed,Left,Right
2022-03-04 15:14:55.643202,120,0.1,room door closed,Left,Right
2022-03-04 15:14:55.818450,120,0.1,room door closed,Left,Right
2022-03-04 15:15:17.361284,120,0.1,room door closed,Left,Right
2022-03-04 15:15:18.438115,120,0.1,room door closed,Left,Right
2022-03-04 15:15:18.489197,120,0.1,room door closed,Left,Right
2022-03-04 15:15:18.538760,120,0.1,room door closed,Left,Right
2022-03-04 15:15:29.097950,120,0.1,room door closed,Left,Right
2022-03-04 15:15:29.761710,120,0.1,room door closed,Left,Right
2022-03-04 15:15:33.888640,120,0.1,room door closed,Left,Right
2022-03-04 15:15:34.268143,120,0.1,room door closed,Left,Right
2022-03-04 15:17:06.462124,120,0.1,room door closed,Left,Right
2022-03-04 15:17:07.478381,120,0.1,room door closed,Left,Right
2022-03-04 15:17:07.548783,120,0.1,room door closed,Left,Right
2022-03-04 15:17:12.634601,120,0.1,room door opened,Left,Right
2022-03-04 15:17:12.823719,120,0.1,room door closed,Left,Right
2022-03-04 15:17:13.778757,120,0.1,room door closed,Left,Right
2022-03-04 15:17:20.877922,120,0.1,room door closed,Left,Right
2022-03-04 15:17:54.136616,120,0.1,room door closed,Left,Right
2022-03-04 15:17:54.453735,120,0.1,room door closed,Left,Right
2022-03-04 15:28:25.625705,120,0.1,room door closed,Left,Right
2022-03-04 15:28:25.969177,120,0.1,room door closed,Left,Right
2022-03-04 15:30:21.129927,120,0.1,room door closed,Left,Right
2022-03-04 15:30:21.496344,120,0.1,room door closed,Left,Right
2022-03-04 15:30:25.890387,120,0.1,room door closed,Left,Right
2022-03-04 15:30:25.961008,120,0.1,room door closed,Left,Right
2022-03-04 15:30:36.213191,120,0.1,room door closed,Left,Right
2022-03-04 15:32:35.802204,120,0.1,room door closed,Left,Right
2022-03-04 15:32:35.907876,120,0.1,room door closed,Left,Right
2022-03-04 15:32:36.078623,120,0.1,room door closed,Left,Right
2022-03-04 15:32:36.416443,120,0.1,room door closed,Left,Right
2022-03-04 15:32:36.701045,120,0.1,room door closed,Left,Right
2022-03-04 15:32:37.266088,120,0.1,room door closed,Left,Right
2022-03-04 15:32:38.373157,120,0.1,room door closed,Left,Right
2022-03-04 15:32:56.343056,+,,START,Left,Right
2022-03-04 15:32:56.704647,120,0.1,room door closed,Left,Right
2022-03-04 15:32:56.992376,120,0.1,room door closed,Left,Right
2022-03-04 15:33:03.598796,*,,BB4,Left,Right
2022-03-04 15:33:05.479505,,1.8748,Food_retrieval,Left,Right
2022-03-04 15:33:31.283251,0.0,,Food_log_BB2,Left,Right
2022-03-04 15:33:34.142040,*,,BB3,Left,Right
2022-03-04 15:33:35.732573,,1586,drink,Left,Right
2022-03-04 15:34:00.277320,0.5333,,Run_log_BB2,Left,Right
2022-03-04 15:34:00.283859,24287,1586,exit_drink,Left,Right
2022-03-04 15:34:10.499442,*,,BB3,Left,Right
2022-03-04 15:34:18.783027,,8278,drink,Left,Right
2022-03-04 15:34:51.772022,0.5111,,Run_log_BB2,Left,Right
2022-03-04 15:34:51.778001,40121,8278,exit_drink,Left,Right
2022-03-04 15:34:56.054605,-,,END,Left,Right
2022-03-04 15:34:56.313844,120,0.1,room door closed,Left,Right
2022-03-04 15:34:56.516316,120,0.1,room door opened,Left,Right
2022-03-04 15:34:56.709057,120,0.1,room door closed,Left,Right
2022-03-04 15:35:10.802033,120,0.1,room door opened,Left,Right
2022-03-04 15:35:16.617024,120,0.1,room door closed,Left,Right
2022-03-04 15:35:16.976334,120,0.1,room door closed,Left,Right
2022-03-04 15:36:54.590350,120,0.1,room door closed,Left,Right
2022-03-04 15:36:54.652118,120,0.1,room door closed,Left,Right
2022-03-04 15:36:56.650834,120,0.1,room door closed,Left,Right
2022-03-04 15:37:11.688871,120,0.1,room door closed,Left,Right
2022-03-04 15:37:50.747067,120,0.1,room door closed,Left,Right
2022-03-04 15:37:50.799841,120,0.1,room door closed,Left,Right
2022-03-04 15:38:37.177237,120,0.1,room door closed,Left,Right
2022-03-04 15:38:37.223492,120,0.1,room door closed,Left,Right
2022-03-04 15:41:52.289853,120,0.1,room door closed,Left,Right
2022-03-04 15:41:56.397378,120,0.1,room door closed,Left,Right
2022-03-04 15:41:56.756647,120,0.1,room door closed,Left,Right
2022-03-04 15:45:55.529075,120,0.1,room door closed,Left,Right
2022-03-04 15:45:55.597886,120,0.1,room door closed,Left,Right
2022-03-04 15:45:56.204306,120,0.1,room door closed,Left,Right
2022-03-04 15:45:56.332234,120,0.1,room door closed,Left,Right
2022-03-04 15:45:56.389528,120,0.1,room door closed,Left,Right
2022-03-04 15:45:56.770704,120,0.1,room door closed,Left,Right
2022-03-04 15:45:57.210800,120,0.1,room door closed,Left,Right
2022-03-04 15:46:01.330834,120,0.1,room door closed,Left,Right
2022-03-04 15:46:01.704203,120,0.1,room door closed,Left,Right
2022-03-04 15:48:21.262248,120,0.1,room door closed,Left,Right
2022-03-04 15:48:21.891563,120,0.1,room door closed,Left,Right
2022-03-04 15:48:28.547405,120,0.1,room door closed,Left,Right
2022-03-04 15:48:33.509788,120,0.1,room door closed,Left,Right
2022-03-04 15:48:33.752456,120,0.1,room door closed,Left,Right
2022-03-04 15:49:38.565112,120,0.1,room door opened,Left,Right
2022-03-04 15:49:40.668623,120,0.1,room door opened,Left,Right
2022-03-04 15:49:41.012791,120,0.1,room door opened,Left,Right
2022-03-04 15:49:41.686590,120,0.1,room door closed,Left,Right
2022-03-04 15:49:47.038972,120,0.1,room door closed,Left,Right
2022-03-04 15:49:48.060861,120,0.1,room door closed,Left,Right
2022-03-04 15:50:25.854263,120,0.1,room door closed,Left,Right
2022-03-04 15:50:26.173136,120,0.1,room door closed,Left,Right
2022-03-04 15:50:28.357773,120,0.1,room door closed,Left,Right
2022-03-04 15:50:41.901479,120,0.1,room door closed,Left,Right
2022-03-04 15:51:44.325588,120,0.1,room door closed,Left,Right
2022-03-04 15:51:44.425584,120,0.1,room door closed,Left,Right
2022-03-04 15:51:46.753764,120,0.1,room door opened,Left,Right
2022-03-04 15:51:46.812919,120,0.1,room door closed,Left,Right
2022-03-04 15:51:46.877729,120,0.1,room door closed,Left,Right
2022-03-04 15:51:46.919225,120,0.1,room door closed,Left,Right
2022-03-04 16:01:32.737533,120,0.1,begin session,Left,Right
2022-03-04 16:05:00.613258,+,,START,Left,Right
2022-03-04 16:05:04.028106,*,,BB2,Left,Right
2022-03-04 16:05:07.357748,*,,BB4,Left,Right
2022-03-04 16:05:29.174433,0.0,,Food_log_BB2,Left,Right
2022-03-04 16:05:31.070437,*,,BB3,Left,Right
2022-03-04 16:05:37.257912,,6182,drink,Left,Right
2022-03-04 16:06:31.066503,1.2,,Run_log_BB2,Left,Right
2022-03-04 16:06:31.072643,44468,6182,exit_drink,Left,Right
2022-03-04 16:06:44.599894,*,,BB4,Left,Right
2022-03-04 16:06:53.277776,120,0.1,room door closed,Left,Right
2022-03-04 16:06:53.553193,120,0.1,room door closed,Left,Right
2022-03-04 16:07:07.970227,,23.3702,Food_retrieval,Left,Right
2022-03-04 16:07:12.855670,120,0.1,room door closed,Left,Right
2022-03-04 16:07:14.884869,0.0,,Food_log_BB2,Left,Right
2022-03-04 16:07:17.864209,*,,BB3,Left,Right
2022-03-04 16:07:27.731499,0.0,,Run_log_BB2,Left,Right
2022-03-04 16:07:27.737959,0,0,exit_drink,Left,Right
2022-03-04 16:07:30.557092,120,0.1,room door closed,Left,Right
2022-03-04 16:07:30.885359,120,0.1,room door closed,Left,Right
2022-03-04 16:07:34.934241,-,,END,Left,Right
2022-03-04 16:09:01.530251,120,0.1,room door closed,Left,Right
2022-03-04 16:09:01.595593,120,0.1,room door closed,Left,Right
2022-03-04 16:09:01.672457,120,0.1,room door opened,Left,Right
2022-03-04 16:09:01.868611,120,0.1,room door closed,Left,Right
2022-03-04 16:09:07.695954,120,0.1,room door closed,Left,Right
2022-03-04 16:09:07.753436,120,0.1,room door opened,Left,Right
2022-03-04 16:09:07.824905,120,0.1,room door closed,Left,Right
2022-03-04 16:09:07.870768,120,0.1,room door opened,Left,Right
2022-03-04 16:09:08.300906,120,0.1,room door opened,Left,Right
2022-03-04 16:09:08.362117,120,0.1,room door opened,Left,Right
2022-03-04 16:09:08.420825,120,0.1,room door opened,Left,Right
2022-03-04 16:09:08.491514,120,0.1,room door closed,Left,Right
2022-03-04 16:09:08.596239,120,0.1,room door closed,Left,Right
2022-03-04 16:09:08.784699,120,0.1,room door closed,Left,Right
2022-03-04 16:09:10.128768,120,0.1,room door closed,Left,Right
2022-03-04 16:09:10.191548,120,0.1,room door opened,Left,Right
2022-03-04 16:09:10.303428,120,0.1,room door closed,Left,Right
2022-03-04 16:09:10.361535,120,0.1,room door opened,Left,Right
2022-03-04 16:09:10.425273,120,0.1,room door closed,Left,Right
2022-03-04 16:09:10.524225,120,0.1,room door closed,Left,Right
2022-03-04 16:09:10.664312,120,0.1,room door closed,Left,Right
2022-03-04 16:09:10.757606,120,0.1,room door closed,Left,Right
2022-03-04 16:09:10.809370,120,0.1,room door opened,Left,Right
2022-03-04 16:09:11.182068,120,0.1,room door closed,Left,Right
2022-03-04 16:09:11.243080,120,0.1,room door opened,Left,Right
2022-03-04 16:09:11.379465,120,0.1,room door closed,Left,Right
2022-03-04 16:09:11.448368,120,0.1,room door closed,Left,Right
2022-03-04 16:09:12.379011,120,0.1,room door closed,Left,Right
2022-03-04 16:09:12.439684,120,0.1,room door closed,Left,Right
2022-03-04 16:09:12.491287,120,0.1,room door opened,Left,Right
2022-03-04 16:09:12.558071,120,0.1,room door closed,Left,Right
2022-03-04 16:09:12.622007,120,0.1,room door closed,Left,Right
2022-03-04 16:09:12.968052,120,0.1,room door closed,Left,Right
2022-03-04 16:09:17.274052,120,0.1,room door opened,Left,Right
2022-03-04 16:09:18.496398,120,0.1,room door opened,Left,Right
2022-03-04 16:09:18.552997,120,0.1,room door closed,Left,Right
2022-03-04 16:09:19.094444,120,0.1,room door opened,Left,Right
2022-03-04 16:09:19.151958,120,0.1,room door closed,Left,Right
2022-03-04 16:09:19.309162,120,0.1,room door closed,Left,Right
2022-03-04 16:09:19.675837,120,0.1,room door opened,Left,Right
2022-03-04 16:09:19.743080,120,0.1,room door closed,Left,Right
2022-03-04 16:09:19.799580,120,0.1,room door closed,Left,Right
2022-03-04 16:09:20.595511,120,0.1,room door closed,Left,Right
2022-03-04 16:09:20.709411,120,0.1,room door closed,Left,Right
2022-03-04 16:09:20.799758,120,0.1,room door closed,Left,Right
2022-03-04 16:09:20.908388,120,0.1,room door closed,Left,Right
2022-03-04 16:09:21.049054,120,0.1,room door closed,Left,Right
2022-03-04 16:09:21.113047,120,0.1,room door opened,Left,Right
2022-03-04 16:09:21.593819,120,0.1,room door opened,Left,Right
2022-03-04 16:09:21.667245,120,0.1,room door opened,Left,Right
2022-03-04 16:09:23.397871,120,0.1,room door opened,Left,Right
2022-03-04 16:09:23.509930,120,0.1,room door opened,Left,Right
2022-03-04 16:09:27.786300,120,0.1,room door opened,Left,Right
2022-03-04 16:09:28.065287,120,0.1,room door closed,Left,Right
2022-03-04 16:09:28.291413,120,0.1,room door closed,Left,Right
2022-03-04 16:09:28.361816,120,0.1,room door opened,Left,Right
2022-03-04 16:09:28.574664,120,0.1,room door closed,Left,Right
2022-03-04 16:09:28.644016,120,0.1,room door opened,Left,Right
2022-03-04 16:09:28.720074,120,0.1,room door opened,Left,Right
2022-03-04 16:11:17.248834,120,0.1,room door closed,Left,Right
2022-03-04 16:11:20.932930,120,0.1,room door opened,Left,Right
2022-03-04 16:11:29.406887,120,0.1,room door closed,Left,Right
2022-03-04 16:11:29.744208,120,0.1,room door opened,Left,Right
2022-03-04 16:12:44.593817,+,,START,Left,Right
2022-03-04 16:12:47.031927,*,,BB2,Left,Right
2022-03-04 16:12:48.356587,*,,BB4,Left,Right
2022-03-04 16:12:50.292248,,1.9259,Food_retrieval,Left,Right
2022-03-04 16:13:25.821932,0.0,,Food_log_BB2,Left,Right
2022-03-04 16:13:28.299442,*,,BB3,Left,Right
2022-03-04 16:13:29.708662,,1404,drink,Left,Right
2022-03-04 16:13:36.308954,120,0.1,room door closed,Left,Right
2022-03-04 16:14:15.263430,0.2667,,Run_log_BB2,Left,Right
2022-03-04 16:14:15.269001,12808,1404,exit_drink,Left,Right
2022-03-04 16:14:25.600024,*,,BB4,Left,Right
2022-03-04 16:14:27.823980,,2.2115,Food_retrieval,Left,Right
2022-03-04 16:14:59.592200,0.0,,Food_log_BB2,Left,Right
2022-03-04 16:15:15.129047,*,,BB4,Left,Right
2022-03-04 16:15:24.785350,0.0,,Food_log_BB2,Left,Right
2022-03-04 16:15:41.174048,*,,BB3,Left,Right
2022-03-04 16:15:42.313184,,1134,drink,Left,Right
2022-03-04 16:17:33.522340,0.0,,Run_log_BB2,Left,Right
2022-03-04 16:17:33.527966,8705951,1134,exit_drink,Left,Right
2022-03-04 16:17:40.626510,*,,BB4,Left,Right
