Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2022-03-06 22:50:23.411576,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:50:25.441370,*,,BB4,Left,Right
2022-03-06 22:50:26.690802,,1.2396,Food_retrieval,Left,Right
2022-03-06 22:50:34.085041,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:51:16.830760,*,,BB4,Left,Right
2022-03-06 22:51:18.750167,,1.909,Food_retrieval,Left,Right
2022-03-06 22:52:05.584103,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:52:07.439352,*,,BB4,Left,Right
2022-03-06 22:52:08.634754,,1.1856,Food_retrieval,Left,Right
2022-03-06 22:52:24.155159,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:52:26.049658,*,,BB4,Left,Right
2022-03-06 22:52:27.230164,,1.1707,Food_retrieval,Left,Right
2022-03-06 22:52:35.220257,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:52:37.133165,*,,BB4,Left,Right
2022-03-06 22:52:38.553682,,1.4103,Food_retrieval,Left,Right
2022-03-06 22:52:45.645292,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:52:50.681498,*,,BB4,Left,Right
2022-03-06 22:52:52.121738,,1.43,Food_retrieval,Left,Right
2022-03-06 22:52:59.437298,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:53:01.434137,*,,BB4,Left,Right
2022-03-06 22:53:02.727212,,1.2829,Food_retrieval,Left,Right
2022-03-06 22:53:08.820082,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:53:13.928470,*,,BB4,Left,Right
2022-03-06 22:53:15.302326,,1.3634,Food_retrieval,Left,Right
2022-03-06 22:53:24.921309,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:53:26.834873,*,,BB4,Left,Right
2022-03-06 22:53:28.054443,,1.2097,Food_retrieval,Left,Right
2022-03-06 22:53:35.101564,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:53:37.386025,*,,BB4,Left,Right
2022-03-06 22:53:38.719915,,1.3236,Food_retrieval,Left,Right
2022-03-06 22:53:46.165578,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:53:55.326448,*,,BB4,Left,Right
2022-03-06 22:53:57.863985,,2.5269,Food_retrieval,Left,Right
2022-03-06 22:54:03.699527,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:54:05.734804,*,,BB4,Left,Right
2022-03-06 22:54:10.620774,,4.8741,Food_retrieval,Left,Right
2022-03-06 22:54:19.476381,0.0,,Food_log_BB2,Left,Right
2022-03-06 22:54:30.616508,*,,BB3,Left,Right
2022-03-06 22:54:30.673447,,50,drink,Left,Right
2022-03-06 22:55:10.886244,0.0,,Run_log_BB2,Left,Right
2022-03-06 22:55:10.891769,893753,50,exit_drink,Left,Right
2022-03-06 22:55:20.198620,*,,BB3,Left,Right
2022-03-06 22:55:20.203940,,0,drink,Left,Right
2022-03-06 22:56:17.199813,0.2667,,Run_log_BB2,Left,Right
2022-03-06 22:56:17.206149,1564241,0,exit_drink,Left,Right
2022-03-06 22:56:21.115592,-,,END,Left,Right
2022-03-07 02:29:08.730579,+,,START,Left,Right
2022-03-07 02:29:15.758488,*,,BB2,Left,Right
2022-03-07 02:29:18.136590,*,,BB4,Left,Right
2022-03-07 02:29:20.851151,,2.7088,Food_retrieval,Left,Right
2022-03-07 02:29:57.920177,0.0,,Food_log_BB2,Left,Right
2022-03-07 02:30:00.569202,*,,BB3,Left,Right
2022-03-07 02:30:24.150831,0.5111,,Run_log_BB2,Left,Right
2022-03-07 02:30:24.156348,0,0,exit_drink,Left,Right
2022-03-07 02:30:29.819608,*,,BB4,Left,Right
2022-03-07 02:30:31.362775,,1.5368,Food_retrieval,Left,Right
2022-03-07 02:30:58.360958,0.0,,Food_log_BB2,Left,Right
2022-03-07 02:31:00.240043,*,,BB4,Left,Right
2022-03-07 02:31:01.555580,,1.3092,Food_retrieval,Left,Right
2022-03-07 02:31:22.541863,0.0,,Food_log_BB2,Left,Right
2022-03-07 02:31:24.361969,*,,BB4,Left,Right
2022-03-07 02:31:31.441693,,7.0731,Food_retrieval,Left,Right
2022-03-07 02:31:44.294417,0.0,,Food_log_BB2,Left,Right
2022-03-07 02:31:46.176152,*,,BB4,Left,Right
2022-03-07 02:31:47.327210,,1.1454,Food_retrieval,Left,Right
2022-03-07 02:32:23.673655,0.0,,Food_log_BB2,Left,Right
2022-03-07 02:32:28.200682,*,,BB3,Left,Right
2022-03-07 02:32:29.704974,,1499,drink,Left,Right
2022-03-07 02:32:49.562606,0.0,,Run_log_BB2,Left,Right
2022-03-07 02:32:49.568166,8802,1499,exit_drink,Left,Right
2022-03-07 02:32:53.973194,-,,END,Left,Right
2022-03-07 02:35:02.716568,+,,START,Left,Right
2022-03-07 02:35:16.941611,*,,BB2,Left,Right
2022-03-07 02:35:17.750453,*,,BB4,Left,Right
2022-03-07 02:35:19.661439,,1.9017,Food_retrieval,Left,Right
2022-03-07 02:36:32.527708,0.0,,Food_log_BB2,Left,Right
2022-03-07 02:36:40.007651,-,,END,Left,Right
2022-03-07 04:55:08.851188,+,,START,Left,Right
2022-03-07 04:55:14.321980,*,,BB2,Left,Right
2022-03-07 04:55:15.220103,*,,BB4,Left,Right
2022-03-07 04:55:35.227541,,19.9962,Food_retrieval,Left,Right
2022-03-07 04:56:06.304141,0.0,,Food_log_BB2,Left,Right
2022-03-07 04:56:20.652039,*,,BB4,Left,Right
2022-03-07 04:56:21.929973,,1.2683,Food_retrieval,Left,Right
2022-03-07 04:56:48.124249,0.0,,Food_log_BB2,Left,Right
2022-03-07 04:56:53.307026,*,,BB3,Left,Right
2022-03-07 04:57:29.494422,0.2444,,Run_log_BB2,Left,Right
2022-03-07 04:57:29.499977,0,0,exit_drink,Left,Right
2022-03-07 04:57:35.672134,-,,END,Left,Right
2022-03-07 08:10:57.641702,+,,START,Left,Right
2022-03-07 08:11:01.854634,*,,BB2,Left,Right
2022-03-07 08:11:02.726660,*,,BB4,Left,Right
2022-03-07 08:11:06.843725,,4.1104,Food_retrieval,Left,Right
2022-03-07 08:11:45.656836,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:11:55.230120,*,,BB4,Left,Right
2022-03-07 08:11:56.984704,,1.7482,Food_retrieval,Left,Right
2022-03-07 08:12:36.352303,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:12:38.254804,*,,BB4,Left,Right
2022-03-07 08:12:39.454301,,1.1932,Food_retrieval,Left,Right
2022-03-07 08:12:50.197010,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:12:51.854613,*,,BB4,Left,Right
2022-03-07 08:12:53.225966,,1.3634,Food_retrieval,Left,Right
2022-03-07 08:13:19.635964,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:13:25.856291,*,,BB4,Left,Right
2022-03-07 08:13:26.992472,,1.1298,Food_retrieval,Left,Right
2022-03-07 08:13:40.018590,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:13:41.644114,*,,BB4,Left,Right
2022-03-07 08:13:48.698569,,7.0476,Food_retrieval,Left,Right
2022-03-07 08:13:58.104976,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:13:59.892735,*,,BB4,Left,Right
2022-03-07 08:14:01.628754,,1.7291,Food_retrieval,Left,Right
2022-03-07 08:14:07.996190,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:14:09.972134,*,,BB4,Left,Right
2022-03-07 08:14:16.663174,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:14:18.246828,*,,BB4,Left,Right
2022-03-07 08:14:19.458548,,1.2057,Food_retrieval,Left,Right
2022-03-07 08:14:27.008759,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:14:28.621364,*,,BB4,Left,Right
2022-03-07 08:14:29.875627,,1.2482,Food_retrieval,Left,Right
2022-03-07 08:14:40.876420,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:14:42.416290,*,,BB4,Left,Right
2022-03-07 08:14:53.734663,0.0,,Food_log_BB2,Left,Right
2022-03-07 08:14:55.391933,*,,BB3,Left,Right
2022-03-07 08:15:07.407737,,12011,drink,Left,Right
2022-03-07 08:15:39.842088,0.0889,,Run_log_BB2,Left,Right
2022-03-07 08:15:39.849294,45453,12011,exit_drink,Left,Right
2022-03-07 08:15:43.385120,-,,END,Left,Right
2022-03-07 09:19:44.370695,+,,START,Left,Right
2022-03-07 09:19:48.083174,*,,BB2,Left,Right
2022-03-07 09:19:49.514996,*,,BB4,Left,Right
2022-03-07 09:19:51.045046,,1.5219,Food_retrieval,Left,Right
2022-03-07 09:20:16.225330,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:20:22.262602,*,,BB4,Left,Right
2022-03-07 09:20:23.403521,,1.133,Food_retrieval,Left,Right
2022-03-07 09:20:43.958717,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:20:45.801057,*,,BB4,Left,Right
2022-03-07 09:20:47.355259,,1.5459,Food_retrieval,Left,Right
2022-03-07 09:20:57.295710,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:20:59.048396,*,,BB4,Left,Right
2022-03-07 09:21:00.718385,,1.6621,Food_retrieval,Left,Right
2022-03-07 09:21:11.106523,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:21:12.887875,*,,BB4,Left,Right
2022-03-07 09:21:13.982328,,1.0866,Food_retrieval,Left,Right
2022-03-07 09:21:19.566696,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:21:21.300879,*,,BB4,Left,Right
2022-03-07 09:21:23.554009,,2.2459,Food_retrieval,Left,Right
2022-03-07 09:21:31.060459,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:21:32.792606,*,,BB4,Left,Right
2022-03-07 09:21:33.842074,,1.0416,Food_retrieval,Left,Right
2022-03-07 09:21:41.969942,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:21:43.686685,*,,BB4,Left,Right
2022-03-07 09:21:50.840730,,7.1452,Food_retrieval,Left,Right
2022-03-07 09:22:01.183707,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:22:02.968703,*,,BB4,Left,Right
2022-03-07 09:22:04.496208,,1.5196,Food_retrieval,Left,Right
2022-03-07 09:22:23.164444,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:22:25.119837,*,,BB4,Left,Right
2022-03-07 09:22:26.526707,,1.3988,Food_retrieval,Left,Right
2022-03-07 09:23:09.899715,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:23:12.783462,*,,BB4,Left,Right
2022-03-07 09:23:14.009330,,1.218,Food_retrieval,Left,Right
2022-03-07 09:23:21.934739,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:23:23.778280,*,,BB4,Left,Right
2022-03-07 09:23:24.984361,,1.198,Food_retrieval,Left,Right
2022-03-07 09:23:43.175562,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:23:44.913187,*,,BB4,Left,Right
2022-03-07 09:23:46.303624,,1.3824,Food_retrieval,Left,Right
2022-03-07 09:23:52.567891,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:24:12.145946,*,,BB4,Left,Right
2022-03-07 09:24:13.219755,,1.0658,Food_retrieval,Left,Right
2022-03-07 09:24:21.171264,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:24:22.940479,*,,BB4,Left,Right
2022-03-07 09:24:24.040326,,1.0916,Food_retrieval,Left,Right
2022-03-07 09:24:31.139890,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:24:33.317990,*,,BB4,Left,Right
2022-03-07 09:24:34.475191,,1.1493,Food_retrieval,Left,Right
2022-03-07 09:24:40.613543,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:24:43.980255,*,,BB4,Left,Right
2022-03-07 09:24:45.533199,,1.5444,Food_retrieval,Left,Right
2022-03-07 09:24:54.754467,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:24:56.455800,*,,BB4,Left,Right
2022-03-07 09:24:57.597531,,1.1339,Food_retrieval,Left,Right
2022-03-07 09:25:06.427051,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:25:08.069211,*,,BB4,Left,Right
2022-03-07 09:25:09.223627,,1.1464,Food_retrieval,Left,Right
2022-03-07 09:25:17.598994,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:25:19.462406,*,,BB4,Left,Right
2022-03-07 09:25:21.096657,,1.6257,Food_retrieval,Left,Right
2022-03-07 09:25:27.433749,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:25:29.058621,*,,BB3,Left,Right
2022-03-07 09:25:30.634461,,1570,drink,Left,Right
2022-03-07 09:26:05.350589,0.3556,,Run_log_BB2,Left,Right
2022-03-07 09:26:05.356176,13974,1570,exit_drink,Left,Right
2022-03-07 09:26:09.352008,-,,END,Left,Right
2022-03-07 09:31:31.746031,+,,ENTRY DENIED MULTIPLE ANIMALS,Left,Right
2022-03-07 09:31:42.799182,+,,START,Left,Right
2022-03-07 09:31:58.029325,*,,BB2,Left,Right
2022-03-07 09:31:59.041244,*,,BB4,Left,Right
2022-03-07 09:32:07.089392,,8.0365,Food_retrieval,Left,Right
2022-03-07 09:32:42.634894,0.0,,Food_log_BB2,Left,Right
2022-03-07 09:32:46.984240,*,,BB3,Left,Right
2022-03-07 09:33:18.311491,0.9333,,Run_log_BB2,Left,Right
2022-03-07 09:33:18.317187,0,0,exit_drink,Left,Right
2022-03-07 09:33:25.130521,-,,END,Left,Right
2022-03-07 11:03:53.796648,120,0.1,room door opened,Left,Right
2022-03-07 11:04:10.096807,120,0.1,room door closed,Left,Right
2022-03-07 11:04:25.907898,120,0.1,room door opened,Left,Right
2022-03-07 11:04:30.233944,120,0.1,room door closed,Left,Right
2022-03-07 11:05:03.674305,120,0.1,room door opened,Left,Right
2022-03-07 11:05:05.981075,120,0.1,room door closed,Left,Right
2022-03-07 11:06:03.056649,[''],"['hab3 cage2 quad with previous start 18:48 lights 2132/0932, lick thresh 300, 120s wheel access 0.1s water is 10ul 1 pellet participants 38723977393 ,38723977500, 38723977309']",end session,[''],
2022-03-07 12:05:16.727852,120,0.1,begin session,Left,Right
2022-03-07 12:05:21.919838,120,0.1,room door opened,Left,Right
2022-03-07 12:05:39.926493,120,0.1,room door closed,Left,Right
2022-03-07 12:09:49.782918,120,0.1,room door opened,Left,Right
2022-03-07 12:09:53.241306,120,0.1,room door closed,Left,Right
2022-03-07 12:09:53.647455,+,,START,Left,Right
2022-03-07 12:09:58.247861,*,,BB2,Left,Right
2022-03-07 12:09:59.431316,*,,BB4,Left,Right
2022-03-07 12:10:02.257792,,2.8186,Food_retrieval,Left,Right
2022-03-07 12:10:10.497462,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:10:16.888983,*,,BB3,Left,Right
2022-03-07 12:10:21.967529,,5072,drink,Left,Right
2022-03-07 12:10:41.326444,0.4667,,Run_log_BB2,Left,Right
2022-03-07 12:10:41.331950,77072,5072,exit_drink,Left,Right
2022-03-07 12:10:46.604099,*,,BB3,Left,Right
2022-03-07 12:11:11.508583,,24900,drink,Left,Right
2022-03-07 12:11:34.655889,1.2889,,Run_log_BB2,Left,Right
2022-03-07 12:11:34.661644,1,24900,exit_drink,Left,Right
2022-03-07 12:11:39.751068,-,,END,Left,Right
2022-03-07 12:14:27.299064,+,,START,Left,Right
2022-03-07 12:14:30.616756,*,,BB2,Left,Right
2022-03-07 12:14:31.514794,*,,BB4,Left,Right
2022-03-07 12:14:32.998912,,1.4674,Food_retrieval,Left,Right
2022-03-07 12:15:23.532025,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:15:27.044294,*,,BB4,Left,Right
2022-03-07 12:15:28.281693,,1.2274,Food_retrieval,Left,Right
2022-03-07 12:15:37.066197,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:15:39.771521,*,,BB4,Left,Right
2022-03-07 12:15:40.893139,,1.1115,Food_retrieval,Left,Right
2022-03-07 12:15:45.944534,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:15:48.342576,*,,BB4,Left,Right
2022-03-07 12:15:49.894521,,1.5409,Food_retrieval,Left,Right
2022-03-07 12:15:56.129013,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:15:57.627979,*,,BB4,Left,Right
2022-03-07 12:16:03.782481,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:16:05.785058,*,,BB4,Left,Right
2022-03-07 12:16:08.817082,,3.0211,Food_retrieval,Left,Right
2022-03-07 12:16:22.821262,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:16:25.291998,*,,BB4,Left,Right
2022-03-07 12:16:26.491749,,1.1897,Food_retrieval,Left,Right
2022-03-07 12:16:32.192042,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:16:36.230669,*,,BB4,Left,Right
2022-03-07 12:16:37.833786,,1.5925,Food_retrieval,Left,Right
2022-03-07 12:16:45.858700,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:16:51.139071,*,,BB3,Left,Right
2022-03-07 12:17:00.477385,,9332,drink,Left,Right
2022-03-07 12:17:41.887596,0.0,,Run_log_BB2,Left,Right
2022-03-07 12:17:41.893127,16968,9332,exit_drink,Left,Right
2022-03-07 12:17:47.286847,-,,END,Left,Right
2022-03-07 12:24:35.394616,+,,ENTRY DENIED MULTIPLE ANIMALS,Left,Right
2022-03-07 12:27:15.087676,120,0.1,room door opened,Left,Right
2022-03-07 12:27:19.831479,120,0.1,room door closed,Left,Right
2022-03-07 12:47:55.810015,+,,START,Left,Right
2022-03-07 12:47:59.143475,*,,BB2,Left,Right
2022-03-07 12:48:00.462198,*,,BB4,Left,Right
2022-03-07 12:48:02.399766,,1.9311,Food_retrieval,Left,Right
2022-03-07 12:48:14.323681,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:48:32.680189,*,,BB3,Left,Right
2022-03-07 12:48:35.697940,,3012,drink,Left,Right
2022-03-07 12:49:10.700153,0.4111,,Run_log_BB2,Left,Right
2022-03-07 12:49:10.705769,22913,3012,exit_drink,Left,Right
2022-03-07 12:49:12.458854,*,,BB4,Left,Right
2022-03-07 12:49:13.838138,,1.373,Food_retrieval,Left,Right
2022-03-07 12:49:54.458732,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:50:02.153774,*,,BB3,Left,Right
2022-03-07 12:50:13.611756,0.0222,,Run_log_BB2,Left,Right
2022-03-07 12:50:13.617311,0,0,exit_drink,Left,Right
2022-03-07 12:50:20.830601,*,,BB4,Left,Right
2022-03-07 12:50:21.896661,,1.06,Food_retrieval,Left,Right
2022-03-07 12:50:31.977361,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:50:35.577971,*,,BB3,Left,Right
2022-03-07 12:50:37.284975,,1701,drink,Left,Right
2022-03-07 12:50:44.004103,0.0,,Run_log_BB2,Left,Right
2022-03-07 12:50:44.009705,7559,1701,exit_drink,Left,Right
2022-03-07 12:50:45.979531,*,,BB4,Left,Right
2022-03-07 12:50:47.161916,,1.1757,Food_retrieval,Left,Right
2022-03-07 12:50:54.934602,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:50:57.159209,*,,BB4,Left,Right
2022-03-07 12:50:58.401524,,1.2363,Food_retrieval,Left,Right
2022-03-07 12:51:06.986486,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:51:09.633423,*,,BB4,Left,Right
2022-03-07 12:51:11.875580,,2.2358,Food_retrieval,Left,Right
2022-03-07 12:51:18.049349,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:51:19.970747,*,,BB4,Left,Right
2022-03-07 12:51:21.225200,,1.2482,Food_retrieval,Left,Right
2022-03-07 12:51:26.215691,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:51:28.119987,*,,BB4,Left,Right
2022-03-07 12:51:29.357265,,1.2308,Food_retrieval,Left,Right
2022-03-07 12:51:34.610095,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:51:37.648671,*,,BB4,Left,Right
2022-03-07 12:51:38.892096,,1.2374,Food_retrieval,Left,Right
2022-03-07 12:51:45.074461,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:51:47.250796,*,,BB4,Left,Right
2022-03-07 12:51:48.436925,,1.18,Food_retrieval,Left,Right
2022-03-07 12:51:54.684593,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:51:56.654844,*,,BB4,Left,Right
2022-03-07 12:51:57.816258,,1.1548,Food_retrieval,Left,Right
2022-03-07 12:52:03.472693,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:52:05.795043,*,,BB4,Left,Right
2022-03-07 12:52:08.090219,,2.289,Food_retrieval,Left,Right
2022-03-07 12:52:13.226436,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:52:17.420960,*,,BB4,Left,Right
2022-03-07 12:52:18.605950,,1.1788,Food_retrieval,Left,Right
2022-03-07 12:52:37.624642,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:52:47.271728,-,,END,Left,Right
2022-03-07 12:55:20.718104,+,,START,Left,Right
2022-03-07 12:55:29.393673,*,,BB2,Left,Right
2022-03-07 12:55:31.504576,*,,BB3,Left,Right
2022-03-07 12:55:57.830433,0.0,,Run_log_BB2,Left,Right
2022-03-07 12:55:57.836551,0,0,exit_drink,Left,Right
2022-03-07 12:55:59.835969,*,,BB4,Left,Right
2022-03-07 12:56:00.962503,,1.1176,Food_retrieval,Left,Right
2022-03-07 12:56:11.481581,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:56:36.451072,*,,BB3,Left,Right
2022-03-07 12:56:37.666475,,1210,drink,Left,Right
2022-03-07 12:56:55.077482,0.0,,Run_log_BB2,Left,Right
2022-03-07 12:56:55.083462,1,1210,exit_drink,Left,Right
2022-03-07 12:57:05.123969,*,,BB4,Left,Right
2022-03-07 12:57:06.078796,,0.9454,Food_retrieval,Left,Right
2022-03-07 12:57:15.860836,0.0,,Food_log_BB2,Left,Right
2022-03-07 12:57:18.180705,-,,END,Left,Right
2022-03-07 12:59:43.137597,+,,START,Left,Right
2022-03-07 12:59:46.723580,*,,BB2,Left,Right
2022-03-07 12:59:48.164809,*,,BB4,Left,Right
2022-03-07 12:59:49.057123,,0.8839,Food_retrieval,Left,Right
2022-03-07 12:59:58.109146,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:00:01.835256,*,,BB3,Left,Right
2022-03-07 13:00:08.539738,,6699,drink,Left,Right
2022-03-07 13:00:22.264351,0.2444,,Run_log_BB2,Left,Right
2022-03-07 13:00:22.270712,1,6699,exit_drink,Left,Right
2022-03-07 13:00:23.838994,*,,BB4,Left,Right
2022-03-07 13:00:24.867838,,1.0202,Food_retrieval,Left,Right
2022-03-07 13:00:32.174914,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:00:34.027162,*,,BB4,Left,Right
2022-03-07 13:00:35.167525,,1.1317,Food_retrieval,Left,Right
2022-03-07 13:00:52.303898,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:00:54.608382,*,,BB4,Left,Right
2022-03-07 13:00:55.690641,,1.0733,Food_retrieval,Left,Right
2022-03-07 13:01:01.652239,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:01:03.541245,*,,BB4,Left,Right
2022-03-07 13:01:04.755981,,1.2058,Food_retrieval,Left,Right
2022-03-07 13:01:15.801384,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:01:17.758721,*,,BB4,Left,Right
2022-03-07 13:01:18.926264,,1.159,Food_retrieval,Left,Right
2022-03-07 13:01:25.514823,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:01:27.473299,*,,BB4,Left,Right
2022-03-07 13:01:28.697943,,1.2104,Food_retrieval,Left,Right
2022-03-07 13:01:35.166278,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:01:37.105028,*,,BB4,Left,Right
2022-03-07 13:01:38.264440,,1.1515,Food_retrieval,Left,Right
2022-03-07 13:01:59.401180,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:02:01.846607,*,,BB4,Left,Right
2022-03-07 13:02:02.896426,,1.0411,Food_retrieval,Left,Right
2022-03-07 13:02:09.638940,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:02:11.673180,*,,BB3,Left,Right
2022-03-07 13:02:13.057246,,1378,drink,Left,Right
2022-03-07 13:03:56.709084,2.6222,,Run_log_BB2,Left,Right
2022-03-07 13:03:56.714608,8427,1378,exit_drink,Left,Right
2022-03-07 13:03:59.723002,-,,END,Left,Right
2022-03-07 13:27:16.430970,+,,START,Left,Right
2022-03-07 13:27:20.845838,*,,BB2,Left,Right
2022-03-07 13:27:22.011279,*,,BB4,Left,Right
2022-03-07 13:27:23.707215,,1.6871,Food_retrieval,Left,Right
2022-03-07 13:27:32.179679,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:27:34.427006,*,,BB3,Left,Right
2022-03-07 13:27:37.751638,,3320,drink,Left,Right
2022-03-07 13:27:51.370820,0.5111,,Run_log_BB2,Left,Right
2022-03-07 13:27:51.376394,23921,3320,exit_drink,Left,Right
2022-03-07 13:27:52.985577,*,,BB4,Left,Right
2022-03-07 13:27:54.151012,,1.1566,Food_retrieval,Left,Right
2022-03-07 13:28:04.543284,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:28:19.048007,*,,BB3,Left,Right
2022-03-07 13:28:20.683205,,1630,drink,Left,Right
2022-03-07 13:28:42.683595,0.1556,,Run_log_BB2,Left,Right
2022-03-07 13:28:42.689160,17216,1630,exit_drink,Left,Right
2022-03-07 13:28:46.952600,-,,END,Left,Right
2022-03-07 13:37:42.073793,+,,START,Left,Right
2022-03-07 13:37:45.523609,*,,BB2,Left,Right
2022-03-07 13:37:46.665184,*,,BB4,Left,Right
2022-03-07 13:37:48.289118,,1.6168,Food_retrieval,Left,Right
2022-03-07 13:37:58.100613,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:38:00.268166,*,,BB4,Left,Right
2022-03-07 13:38:01.718634,,1.4431,Food_retrieval,Left,Right
2022-03-07 13:38:23.237059,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:38:28.653196,*,,BB3,Left,Right
2022-03-07 13:38:31.371614,,2713,drink,Left,Right
2022-03-07 13:38:46.706461,0.2111,,Run_log_BB2,Left,Right
2022-03-07 13:38:46.711914,13207,2713,exit_drink,Left,Right
2022-03-07 13:38:50.046585,*,,BB3,Left,Right
2022-03-07 13:39:25.227260,0.3778,,Run_log_BB2,Left,Right
2022-03-07 13:39:25.232740,0,0,exit_drink,Left,Right
2022-03-07 13:39:27.391281,*,,BB4,Left,Right
2022-03-07 13:39:28.596709,,1.1987,Food_retrieval,Left,Right
2022-03-07 13:39:35.598214,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:39:38.264169,*,,BB4,Left,Right
2022-03-07 13:39:39.513861,,1.2428,Food_retrieval,Left,Right
2022-03-07 13:39:49.106385,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:39:51.943422,*,,BB4,Left,Right
2022-03-07 13:39:53.249473,,1.2984,Food_retrieval,Left,Right
2022-03-07 13:40:00.767060,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:40:03.324610,*,,BB4,Left,Right
2022-03-07 13:40:04.797802,,1.4671,Food_retrieval,Left,Right
2022-03-07 13:40:16.778390,0.0,,Food_log_BB2,Left,Right
2022-03-07 13:40:20.200066,*,,BB3,Left,Right
2022-03-07 13:40:21.669978,,1464,drink,Left,Right
2022-03-07 13:41:35.096291,0.0,,Run_log_BB2,Left,Right
2022-03-07 13:41:35.101936,16097,1464,exit_drink,Left,Right
2022-03-07 13:41:40.357176,-,,END,Left,Right
2022-03-07 13:43:27.812370,+,,START,Left,Right
2022-03-07 13:43:31.639313,*,,BB2,Left,Right
2022-03-07 13:43:32.748032,*,,BB4,Left,Right
2022-03-07 13:43:33.942976,,1.1836,Food_retrieval,Left,Right
