Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2022-03-09 15:54:17.433129,,16,drink,Left,Right
2022-03-09 15:54:29.636713,0.0,,Run_log_BB2,Left,Right
2022-03-09 15:54:29.642910,428257,16,exit_drink,Left,Right
2022-03-09 15:54:35.796622,-,,END,Left,Right
2022-03-09 15:59:41.596507,+,,START,Left,Right
2022-03-09 15:59:46.032473,*,,BB2,Left,Right
2022-03-09 15:59:47.547669,*,,BB3,Left,Right
2022-03-09 15:59:48.647001,,1093,drink,Left,Right
2022-03-09 15:59:58.193714,0.0,,Run_log_BB2,Left,Right
2022-03-09 15:59:58.199218,819534,1093,exit_drink,Left,Right
2022-03-09 16:00:00.568430,*,,BB3,Left,Right
2022-03-09 16:00:00.573763,,0,drink,Left,Right
2022-03-09 16:00:11.131396,0.3444,,Run_log_BB2,Left,Right
2022-03-09 16:00:11.137444,917867,0,exit_drink,Left,Right
2022-03-09 16:00:12.590579,*,,BB3,Left,Right
2022-03-09 16:00:12.595970,,0,drink,Left,Right
2022-03-09 16:00:18.089357,0.2,,Run_log_BB2,Left,Right
2022-03-09 16:00:18.094919,485926,0,exit_drink,Left,Right
2022-03-09 16:00:19.491117,*,,BB3,Left,Right
2022-03-09 16:00:19.496519,,0,drink,Left,Right
2022-03-09 16:00:25.069463,0.1778,,Run_log_BB2,Left,Right
2022-03-09 16:00:25.075053,132158,0,exit_drink,Left,Right
2022-03-09 16:00:26.453665,*,,BB3,Left,Right
2022-03-09 16:00:27.171723,,713,drink,Left,Right
2022-03-09 16:00:33.468684,0.2444,,Run_log_BB2,Left,Right
2022-03-09 16:00:33.474171,81712,713,exit_drink,Left,Right
2022-03-09 16:00:34.886153,*,,BB3,Left,Right
2022-03-09 16:00:35.502068,,611,drink,Left,Right
2022-03-09 16:00:49.445273,0.3889,,Run_log_BB2,Left,Right
2022-03-09 16:00:49.450773,195960,611,exit_drink,Left,Right
2022-03-09 16:00:51.122108,*,,BB4,Left,Right
2022-03-09 16:00:52.419297,,1.2856,Food_retrieval,Left,Right
2022-03-09 16:01:28.672822,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:01:35.722137,*,,BB4,Left,Right
2022-03-09 16:01:38.614943,,2.8834,Food_retrieval,Left,Right
2022-03-09 16:02:16.827668,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:02:21.758527,*,,BB4,Left,Right
2022-03-09 16:02:23.380092,,1.6135,Food_retrieval,Left,Right
2022-03-09 16:02:32.531770,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:02:39.031809,*,,BB4,Left,Right
2022-03-09 16:02:39.037983,,0.0002,Food_retrieval,Left,Right
2022-03-09 16:02:54.199793,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:03:00.666496,*,,BB3,Left,Right
2022-03-09 16:03:01.643681,,972,drink,Left,Right
2022-03-09 16:03:39.745583,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:03:39.751789,250913,972,exit_drink,Left,Right
2022-03-09 16:03:42.623648,*,,BB4,Left,Right
2022-03-09 16:03:46.337840,,3.7061,Food_retrieval,Left,Right
2022-03-09 16:04:13.809392,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:04:15.189836,*,,BB3,Left,Right
2022-03-09 16:04:15.738242,,543,drink,Left,Right
2022-03-09 16:04:31.141099,1.1667,,Run_log_BB2,Left,Right
2022-03-09 16:04:31.146656,44298,543,exit_drink,Left,Right
2022-03-09 16:04:31.859605,-,,END,Left,Right
2022-03-09 16:34:53.349856,+,,START,Left,Right
2022-03-09 16:35:00.022707,*,,BB2,Left,Right
2022-03-09 16:35:01.842553,*,,BB4,Left,Right
2022-03-09 16:35:03.403387,,1.5495,Food_retrieval,Left,Right
2022-03-09 16:35:25.105894,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:35:29.050079,*,,BB3,Left,Right
2022-03-09 16:35:30.272530,,1217,drink,Left,Right
2022-03-09 16:35:42.131063,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:35:42.136574,56044,1217,exit_drink,Left,Right
2022-03-09 16:35:44.999074,*,,BB4,Left,Right
2022-03-09 16:35:46.849636,,1.8421,Food_retrieval,Left,Right
2022-03-09 16:35:57.099593,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:35:59.198022,*,,BB4,Left,Right
2022-03-09 16:36:00.373623,,1.1668,Food_retrieval,Left,Right
2022-03-09 16:36:10.350125,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:36:12.320580,*,,BB4,Left,Right
2022-03-09 16:36:13.878827,,1.5522,Food_retrieval,Left,Right
2022-03-09 16:36:22.677489,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:36:24.676162,*,,BB4,Left,Right
2022-03-09 16:36:25.917292,,1.2351,Food_retrieval,Left,Right
2022-03-09 16:36:34.077571,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:36:36.259585,*,,BB4,Left,Right
2022-03-09 16:36:37.847566,,1.582,Food_retrieval,Left,Right
2022-03-09 16:36:45.114496,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:36:47.297908,*,,BB4,Left,Right
2022-03-09 16:36:48.690903,,1.387,Food_retrieval,Left,Right
2022-03-09 16:36:58.332454,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:37:00.266465,*,,BB4,Left,Right
2022-03-09 16:37:01.530900,,1.2583,Food_retrieval,Left,Right
2022-03-09 16:37:08.908612,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:37:30.276069,*,,BB3,Left,Right
2022-03-09 16:37:31.297885,,1016,drink,Left,Right
2022-03-09 16:37:40.235454,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:37:40.240908,73168,1016,exit_drink,Left,Right
2022-03-09 16:37:43.592323,*,,BB4,Left,Right
2022-03-09 16:37:45.070467,,1.4722,Food_retrieval,Left,Right
2022-03-09 16:37:54.667663,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:37:56.622365,*,,BB4,Left,Right
2022-03-09 16:37:58.740260,,2.1118,Food_retrieval,Left,Right
2022-03-09 16:38:06.657092,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:38:08.774830,*,,BB4,Left,Right
2022-03-09 16:38:10.160499,,1.3792,Food_retrieval,Left,Right
2022-03-09 16:38:17.598952,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:38:19.606010,*,,BB4,Left,Right
2022-03-09 16:38:22.701267,,3.0893,Food_retrieval,Left,Right
2022-03-09 16:38:31.588101,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:38:33.650401,*,,BB4,Left,Right
2022-03-09 16:38:35.404057,,1.7477,Food_retrieval,Left,Right
2022-03-09 16:38:44.304907,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:38:46.478941,*,,BB4,Left,Right
2022-03-09 16:38:47.906221,,1.4213,Food_retrieval,Left,Right
2022-03-09 16:38:56.501530,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:38:58.712863,*,,BB4,Left,Right
2022-03-09 16:38:59.922471,,1.2036,Food_retrieval,Left,Right
2022-03-09 16:39:09.750698,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:39:11.814440,*,,BB4,Left,Right
2022-03-09 16:39:13.049962,,1.2295,Food_retrieval,Left,Right
2022-03-09 16:39:20.445128,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:39:22.570888,*,,BB4,Left,Right
2022-03-09 16:39:23.739131,,1.1622,Food_retrieval,Left,Right
2022-03-09 16:39:33.290354,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:39:50.837633,*,,BB3,Left,Right
2022-03-09 16:39:51.917919,,1075,drink,Left,Right
2022-03-09 16:40:21.971012,0.1556,,Run_log_BB2,Left,Right
2022-03-09 16:40:21.976541,64500,1075,exit_drink,Left,Right
2022-03-09 16:40:27.418299,*,,BB4,Left,Right
2022-03-09 16:40:28.684653,,1.2602,Food_retrieval,Left,Right
2022-03-09 16:40:37.159957,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:40:39.384626,*,,BB4,Left,Right
2022-03-09 16:40:40.762667,,1.3721,Food_retrieval,Left,Right
2022-03-09 16:41:50.460146,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:41:56.839345,*,,BB3,Left,Right
2022-03-09 16:41:57.740865,,896,drink,Left,Right
2022-03-09 16:42:08.313720,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:42:08.319955,114339,896,exit_drink,Left,Right
2022-03-09 16:42:11.800203,-,,END,Left,Right
2022-03-09 16:45:14.144497,+,,START,Left,Right
2022-03-09 16:45:45.205443,*,,BB2,Left,Right
2022-03-09 16:45:46.918039,*,,BB3,Left,Right
2022-03-09 16:45:48.034719,,1112,drink,Left,Right
2022-03-09 16:46:27.282299,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:46:27.287833,179155,1112,exit_drink,Left,Right
2022-03-09 16:46:30.236922,*,,BB3,Left,Right
2022-03-09 16:46:31.230217,,987,drink,Left,Right
2022-03-09 16:46:41.001031,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:46:41.006574,568578,987,exit_drink,Left,Right
2022-03-09 16:46:43.677932,*,,BB3,Left,Right
2022-03-09 16:46:43.683203,,0,drink,Left,Right
2022-03-09 16:46:55.188273,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:46:55.193728,993250,0,exit_drink,Left,Right
2022-03-09 16:46:57.198831,*,,BB4,Left,Right
2022-03-09 16:46:58.963419,,1.7568,Food_retrieval,Left,Right
2022-03-09 16:47:31.538022,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:47:33.986589,*,,BB3,Left,Right
2022-03-09 16:47:35.049421,,1057,drink,Left,Right
2022-03-09 16:47:46.915329,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:47:46.920787,399915,1057,exit_drink,Left,Right
2022-03-09 16:47:52.470451,*,,BB3,Left,Right
2022-03-09 16:47:53.538061,,1062,drink,Left,Right
2022-03-09 16:48:02.459563,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:48:02.465026,641912,1062,exit_drink,Left,Right
2022-03-09 16:48:05.542758,*,,BB3,Left,Right
2022-03-09 16:48:05.548117,,0,drink,Left,Right
2022-03-09 16:48:33.277269,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:48:33.282744,2389648,0,exit_drink,Left,Right
2022-03-09 16:48:36.436646,*,,BB4,Left,Right
2022-03-09 16:48:37.703942,,1.2597,Food_retrieval,Left,Right
2022-03-09 16:49:09.583208,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:49:11.835243,*,,BB3,Left,Right
2022-03-09 16:49:11.892243,,51,drink,Left,Right
2022-03-09 16:49:21.430548,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:49:21.436031,830175,51,exit_drink,Left,Right
2022-03-09 16:49:23.428819,*,,BB4,Left,Right
2022-03-09 16:49:25.094560,,1.658,Food_retrieval,Left,Right
2022-03-09 16:49:47.949811,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:49:50.553934,*,,BB4,Left,Right
2022-03-09 16:50:01.760037,,11.1978,Food_retrieval,Left,Right
2022-03-09 16:50:13.012232,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:50:15.269861,*,,BB4,Left,Right
2022-03-09 16:50:17.069083,,1.7916,Food_retrieval,Left,Right
2022-03-09 16:50:31.185399,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:50:33.446441,*,,BB4,Left,Right
2022-03-09 16:50:34.766946,,1.3124,Food_retrieval,Left,Right
2022-03-09 16:50:49.537479,0.0,,Food_log_BB2,Left,Right
2022-03-09 16:50:51.396578,*,,BB3,Left,Right
2022-03-09 16:50:52.374183,,972,drink,Left,Right
2022-03-09 16:51:13.061495,0.0,,Run_log_BB2,Left,Right
2022-03-09 16:51:13.067120,1428705,972,exit_drink,Left,Right
2022-03-09 16:51:14.920585,-,,END,Left,Right
2022-03-09 17:50:52.009943,+,,START,Left,Right
2022-03-09 17:50:55.309354,*,,BB2,Left,Right
2022-03-09 17:50:56.698052,*,,BB3,Left,Right
2022-03-09 17:50:57.586695,,884,drink,Left,Right
2022-03-09 17:51:25.795817,0.0,,Run_log_BB2,Left,Right
2022-03-09 17:51:25.801314,120467,884,exit_drink,Left,Right
2022-03-09 17:51:27.857396,*,,BB4,Left,Right
2022-03-09 17:51:29.358515,,1.4946,Food_retrieval,Left,Right
2022-03-09 17:52:35.446523,0.0,,Food_log_BB2,Left,Right
2022-03-09 17:52:39.049016,*,,BB3,Left,Right
2022-03-09 17:52:40.426489,,1372,drink,Left,Right
2022-03-09 17:52:56.945229,0.0,,Run_log_BB2,Left,Right
2022-03-09 17:52:56.951362,92908,1372,exit_drink,Left,Right
2022-03-09 17:53:00.925004,*,,BB4,Left,Right
2022-03-09 17:53:02.369815,,1.439,Food_retrieval,Left,Right
2022-03-09 17:53:31.192108,0.0,,Food_log_BB2,Left,Right
2022-03-09 17:53:33.220275,*,,BB4,Left,Right
2022-03-09 17:53:34.469593,,1.2431,Food_retrieval,Left,Right
2022-03-09 17:53:44.999239,0.0,,Food_log_BB2,Left,Right
2022-03-09 17:53:47.064754,*,,BB4,Left,Right
2022-03-09 17:53:48.338781,,1.2681,Food_retrieval,Left,Right
2022-03-09 17:53:56.225365,0.0,,Food_log_BB2,Left,Right
2022-03-09 17:53:58.668530,*,,BB4,Left,Right
2022-03-09 17:54:00.104546,,1.4301,Food_retrieval,Left,Right
2022-03-09 17:54:08.578199,0.0,,Food_log_BB2,Left,Right
2022-03-09 17:54:10.855819,*,,BB4,Left,Right
2022-03-09 17:54:12.782126,,1.9204,Food_retrieval,Left,Right
2022-03-09 17:54:22.962522,0.0,,Food_log_BB2,Left,Right
2022-03-09 17:54:26.724675,*,,BB4,Left,Right
2022-03-09 17:54:28.536825,,1.806,Food_retrieval,Left,Right
2022-03-09 17:54:35.365935,0.0,,Food_log_BB2,Left,Right
2022-03-09 17:54:37.442193,*,,BB4,Left,Right
2022-03-09 17:54:38.787987,,1.3398,Food_retrieval,Left,Right
2022-03-09 17:54:45.561560,0.0,,Food_log_BB2,Left,Right
2022-03-09 17:54:47.418459,*,,BB3,Left,Right
2022-03-09 17:54:48.483765,,1060,drink,Left,Right
2022-03-09 17:55:04.210583,0.0,,Run_log_BB2,Left,Right
2022-03-09 17:55:04.216094,68258,1060,exit_drink,Left,Right
2022-03-09 17:55:26.611846,*,,BB3,Left,Right
2022-03-09 17:55:28.132575,,1515,drink,Left,Right
2022-03-09 17:55:45.982232,0.0,,Run_log_BB2,Left,Right
2022-03-09 17:55:45.987800,130167,1515,exit_drink,Left,Right
2022-03-09 17:55:48.264412,-,,END,Left,Right
2022-03-09 18:07:13.842405,+,,START,Left,Right
2022-03-09 18:07:18.668428,*,,BB2,Left,Right
2022-03-09 18:07:19.968697,*,,BB3,Left,Right
2022-03-09 18:07:20.979564,,1005,drink,Left,Right
2022-03-09 18:07:53.108300,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:07:53.113805,511643,1005,exit_drink,Left,Right
2022-03-09 18:07:55.393415,*,,BB4,Left,Right
2022-03-09 18:07:58.706334,,3.3067,Food_retrieval,Left,Right
2022-03-09 18:08:26.091836,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:08:27.994239,*,,BB4,Left,Right
2022-03-09 18:08:29.340820,,1.3401,Food_retrieval,Left,Right
2022-03-09 18:08:39.225110,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:08:40.938950,*,,BB3,Left,Right
2022-03-09 18:08:41.758514,,813,drink,Left,Right
2022-03-09 18:08:52.451463,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:08:52.457635,307297,813,exit_drink,Left,Right
2022-03-09 18:08:54.749584,*,,BB3,Left,Right
2022-03-09 18:08:55.598741,,844,drink,Left,Right
2022-03-09 18:09:05.549892,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:09:05.556215,401708,844,exit_drink,Left,Right
2022-03-09 18:09:07.468568,*,,BB3,Left,Right
2022-03-09 18:09:07.473969,,0,drink,Left,Right
2022-03-09 18:09:32.699937,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:09:32.706260,1177743,0,exit_drink,Left,Right
2022-03-09 18:09:34.877721,*,,BB3,Left,Right
2022-03-09 18:09:36.065678,,1183,drink,Left,Right
2022-03-09 18:09:46.057454,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:09:46.062922,773444,1183,exit_drink,Left,Right
2022-03-09 18:09:48.366086,*,,BB3,Left,Right
2022-03-09 18:09:48.371404,,0,drink,Left,Right
2022-03-09 18:09:58.765928,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:09:58.771360,909043,0,exit_drink,Left,Right
2022-03-09 18:10:00.583039,*,,BB3,Left,Right
2022-03-09 18:10:00.588373,,0,drink,Left,Right
2022-03-09 18:10:10.952690,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:10:10.958674,742844,0,exit_drink,Left,Right
2022-03-09 18:10:22.450544,*,,BB3,Left,Right
2022-03-09 18:10:23.521870,,1066,drink,Left,Right
2022-03-09 18:10:32.539905,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:10:32.546024,773736,1066,exit_drink,Left,Right
2022-03-09 18:10:34.630248,*,,BB4,Left,Right
2022-03-09 18:10:35.918437,,1.2814,Food_retrieval,Left,Right
2022-03-09 18:10:51.888443,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:10:53.888889,*,,BB3,Left,Right
2022-03-09 18:10:55.115381,,1221,drink,Left,Right
2022-03-09 18:11:06.070773,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:11:06.076300,685839,1221,exit_drink,Left,Right
2022-03-09 18:11:08.089927,*,,BB3,Left,Right
2022-03-09 18:11:09.420168,,1325,drink,Left,Right
2022-03-09 18:11:18.411907,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:11:18.417444,593448,1325,exit_drink,Left,Right
2022-03-09 18:11:25.250222,*,,BB3,Left,Right
2022-03-09 18:11:25.270374,,14,drink,Left,Right
2022-03-09 18:11:43.091833,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:11:43.097341,301213,14,exit_drink,Left,Right
2022-03-09 18:12:00.689396,*,,BB4,Left,Right
2022-03-09 18:12:02.038,,1.3426,Food_retrieval,Left,Right
2022-03-09 18:12:49.584520,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:12:51.487622,*,,BB3,Left,Right
2022-03-09 18:12:52.442330,,949,drink,Left,Right
2022-03-09 18:12:59.857144,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:12:59.862957,178621,949,exit_drink,Left,Right
2022-03-09 18:13:03.951504,*,,BB3,Left,Right
2022-03-09 18:13:04.986687,,1030,drink,Left,Right
2022-03-09 18:13:12.261792,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:13:12.267452,342103,1030,exit_drink,Left,Right
2022-03-09 18:13:14.140369,*,,BB3,Left,Right
2022-03-09 18:13:14.991778,,846,drink,Left,Right
2022-03-09 18:13:23.183231,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:13:23.188873,347798,846,exit_drink,Left,Right
2022-03-09 18:13:25.502230,*,,BB4,Left,Right
2022-03-09 18:13:26.953869,,1.4455,Food_retrieval,Left,Right
2022-03-09 18:13:36.722347,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:13:39.442332,*,,BB3,Left,Right
2022-03-09 18:13:40.491307,,1043,drink,Left,Right
2022-03-09 18:13:49.169927,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:13:49.175457,511631,1043,exit_drink,Left,Right
2022-03-09 18:13:51.368598,*,,BB4,Left,Right
2022-03-09 18:13:52.893606,,1.5188,Food_retrieval,Left,Right
2022-03-09 18:14:04.579519,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:14:24.984359,*,,BB3,Left,Right
2022-03-09 18:14:26.054050,,1064,drink,Left,Right
2022-03-09 18:14:31.439372,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:14:31.445568,136773,1064,exit_drink,Left,Right
2022-03-09 18:14:33.478564,*,,BB4,Left,Right
2022-03-09 18:14:34.801508,,1.3169,Food_retrieval,Left,Right
2022-03-09 18:15:09.823596,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:15:19.187728,*,,BB4,Left,Right
2022-03-09 18:15:20.553379,,1.3597,Food_retrieval,Left,Right
2022-03-09 18:15:30.004038,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:15:57.646993,*,,BB4,Left,Right
2022-03-09 18:15:59.293261,,1.6402,Food_retrieval,Left,Right
2022-03-09 18:16:19.621528,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:16:21.723722,*,,BB3,Left,Right
2022-03-09 18:16:22.552639,,824,drink,Left,Right
2022-03-09 18:16:53.286731,0.8444,,Run_log_BB2,Left,Right
2022-03-09 18:16:53.292474,147147,824,exit_drink,Left,Right
2022-03-09 18:16:55.432250,-,,END,Left,Right
2022-03-09 18:24:33.601252,+,,START,Left,Right
2022-03-09 18:24:41.842089,*,,BB2,Left,Right
2022-03-09 18:24:43.582077,*,,BB3,Left,Right
2022-03-09 18:24:43.648259,,59,drink,Left,Right
2022-03-09 18:24:59.262232,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:24:59.267816,1388257,59,exit_drink,Left,Right
2022-03-09 18:25:01.141187,*,,BB3,Left,Right
2022-03-09 18:25:01.147024,,0,drink,Left,Right
2022-03-09 18:25:15.403690,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:25:15.409229,1259320,0,exit_drink,Left,Right
2022-03-09 18:25:17.442742,*,,BB4,Left,Right
2022-03-09 18:25:18.573355,,1.1208,Food_retrieval,Left,Right
2022-03-09 18:26:10.217276,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:26:12.237963,*,,BB3,Left,Right
2022-03-09 18:26:12.304204,,61,drink,Left,Right
2022-03-09 18:26:35.119963,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:26:35.125523,2035667,61,exit_drink,Left,Right
2022-03-09 18:26:37.018438,*,,BB3,Left,Right
2022-03-09 18:26:37.024460,,0,drink,Left,Right
2022-03-09 18:26:48.749822,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:26:48.756025,715269,0,exit_drink,Left,Right
2022-03-09 18:26:57.488898,*,,BB4,Left,Right
2022-03-09 18:26:59.118231,,1.6191,Food_retrieval,Left,Right
2022-03-09 18:28:31.941261,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:28:40.363532,*,,BB3,Left,Right
2022-03-09 18:28:41.379186,,1010,drink,Left,Right
2022-03-09 18:28:49.551952,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:28:49.557495,129768,1010,exit_drink,Left,Right
2022-03-09 18:28:52.889813,*,,BB4,Left,Right
2022-03-09 18:28:54.294677,,1.3988,Food_retrieval,Left,Right
2022-03-09 18:29:19.134481,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:29:21.219252,*,,BB3,Left,Right
2022-03-09 18:29:22.138605,,914,drink,Left,Right
2022-03-09 18:29:31.551961,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:29:31.557541,209047,914,exit_drink,Left,Right
2022-03-09 18:29:34.245457,*,,BB4,Left,Right
2022-03-09 18:29:35.610577,,1.3591,Food_retrieval,Left,Right
2022-03-09 18:29:48.492440,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:29:50.512557,*,,BB4,Left,Right
2022-03-09 18:29:51.947183,,1.4286,Food_retrieval,Left,Right
2022-03-09 18:30:02.682627,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:30:04.916075,*,,BB4,Left,Right
2022-03-09 18:30:06.493072,,1.5709,Food_retrieval,Left,Right
2022-03-09 18:30:17.744939,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:30:20.088918,*,,BB4,Left,Right
2022-03-09 18:30:21.397966,,1.3031,Food_retrieval,Left,Right
2022-03-09 18:30:39.867468,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:30:42.165719,*,,BB4,Left,Right
2022-03-09 18:30:44.253913,,2.0821,Food_retrieval,Left,Right
2022-03-09 18:30:54.091990,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:30:56.218863,*,,BB4,Left,Right
2022-03-09 18:30:58.210257,,1.9853,Food_retrieval,Left,Right
2022-03-09 18:31:07.737690,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:31:27.184881,-,,END,Left,Right
2022-03-09 18:41:00.181026,+,,START,Left,Right
2022-03-09 18:41:04.434001,*,,BB2,Left,Right
2022-03-09 18:41:05.754650,*,,BB3,Left,Right
2022-03-09 18:41:06.684277,,924,drink,Left,Right
2022-03-09 18:41:21.556039,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:41:21.561480,245709,924,exit_drink,Left,Right
2022-03-09 18:41:24.638223,*,,BB4,Left,Right
2022-03-09 18:41:25.880724,,1.2328,Food_retrieval,Left,Right
2022-03-09 18:41:38.649249,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:41:40.687935,*,,BB4,Left,Right
2022-03-09 18:41:42.145499,,1.4403,Food_retrieval,Left,Right
2022-03-09 18:41:53.357495,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:41:55.181437,*,,BB4,Left,Right
2022-03-09 18:41:56.654399,,1.467,Food_retrieval,Left,Right
2022-03-09 18:42:05.949916,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:42:08.119837,*,,BB3,Left,Right
2022-03-09 18:42:08.926107,,801,drink,Left,Right
2022-03-09 18:42:16.308840,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:42:16.315090,134702,801,exit_drink,Left,Right
2022-03-09 18:42:18.307039,*,,BB4,Left,Right
2022-03-09 18:42:19.804808,,1.4918,Food_retrieval,Left,Right
2022-03-09 18:42:30.147032,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:42:32.089525,*,,BB4,Left,Right
2022-03-09 18:42:33.848922,,1.7535,Food_retrieval,Left,Right
2022-03-09 18:42:43.439909,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:42:45.505365,*,,BB4,Left,Right
2022-03-09 18:42:46.859342,,1.3477,Food_retrieval,Left,Right
2022-03-09 18:42:55.450619,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:42:59.092262,*,,BB4,Left,Right
2022-03-09 18:43:00.527912,,1.43,Food_retrieval,Left,Right
2022-03-09 18:43:10.672813,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:43:12.719437,*,,BB4,Left,Right
2022-03-09 18:43:13.899134,,1.1734,Food_retrieval,Left,Right
2022-03-09 18:43:23.806091,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:43:26.266646,*,,BB4,Left,Right
2022-03-09 18:43:27.662662,,1.39,Food_retrieval,Left,Right
2022-03-09 18:44:00.472043,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:44:02.711416,*,,BB3,Left,Right
2022-03-09 18:44:04.429597,,1713,drink,Left,Right
2022-03-09 18:44:28.260537,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:44:28.266059,1153240,1713,exit_drink,Left,Right
2022-03-09 18:44:32.242103,*,,BB4,Left,Right
2022-03-09 18:44:33.547106,,1.299,Food_retrieval,Left,Right
2022-03-09 18:44:43.907509,0.0,,Food_log_BB2,Left,Right
2022-03-09 18:44:51.439553,*,,BB3,Left,Right
2022-03-09 18:44:52.554804,,1110,drink,Left,Right
2022-03-09 18:46:11.983870,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:46:11.989839,564019,1110,exit_drink,Left,Right
2022-03-09 18:46:17.298732,*,,BB3,Left,Right
2022-03-09 18:46:18.276254,,972,drink,Left,Right
2022-03-09 18:48:16.627441,0.0,,Run_log_BB2,Left,Right
2022-03-09 18:48:16.632933,247906,972,exit_drink,Left,Right
